time,open,high,low,close,VWAP
1700072400,5159.25,5164.25,5159,5163.75,5169.714834453694
1700072700,5163.75,5165.75,5162.5,5164.75,5169.647795900956
1700073000,5165,5167.75,5163.25,5167.5,5169.6100600826985
1700073300,5167.5,5168.25,5166,5167,5169.5858912001495
1700073600,5167,5169.5,5167,5168,5169.5742475825
1700073900,5168.25,5169,5167,5168.5,5169.565517752097
1700074200,5168.5,5170.5,5168,5169,5169.562200568227
1700074500,5169,5170.25,5168.25,5170,5169.561794863143
1700074800,5170,5172.25,5169.5,5171.25,5169.577149611131
1700075100,5171.25,5172.25,5170.25,5170.75,5169.58507389145
1700075400,5171,5172,5170,5170.75,5169.592271163374
1700075700,5170.5,5170.5,5165.25,5166.75,5169.5648481604985
1700076000,5166.5,5168,5163.5,5167.5,5169.5311998999205
1700076300,5167.5,5172,5167.25,5172,5169.54016602909
1700076600,5172,5173.25,5171,5172.25,5169.563071923661
1700076900,5172.25,5173.5,5171.5,5173.25,5169.5831053077345
1700077200,5173.5,5174.25,5170,5171.5,5169.603291246303
1700077500,5171.5,5171.75,5167.5,5168,5169.599500035136
1700077800,5168,5169,5166.5,5167.5,5169.586995401585
1700078100,5167.75,5170.5,5167,5170,5169.5846373063705
1700078400,5169.75,5171.5,5168,5168,5169.581110976348
1700078700,5168,5169.25,5165.75,5166,5169.55956263348
1700079000,5166,5169.5,5165.75,5169,5169.5470773369225
1700079300,5169.25,5170.5,5166.75,5169.25,5169.541280365286
1700079600,5169,5170,5166.25,5166.5,5169.527284708391
1700079900,5166.25,5168.25,5164.75,5168,5169.505691291976
1700080200,5168.25,5170.25,5167.75,5169.75,5169.503511695729
1700080500,5169.5,5171.25,5169,5170.25,5169.509742842984
1700080800,5170,5170.75,5167,5167.5,5169.502024540521
1700081100,5167.5,5167.5,5161.25,5162,5169.429210162363
1700081400,5162,5163.25,5159.75,5160.5,5169.273376056397
1700081700,5160.25,5165.5,5159.5,5164.25,5168.859120170334
1700082000,5164.25,5164.25,5160.25,5160.5,5168.704454303599
1700082300,5160.75,5160.75,5157.5,5159,5168.605610358163
1700082600,5159,5159.25,5156.75,5157,5168.557003887364
1700082900,5157.25,5158.5,5157,5157.5,5168.541844260132
1700083200,5157.25,5157.75,5157.25,5157.75,5168.532987109922
1700083500,5157.75,5157.75,5157,5157.75,5168.521056232327
1700083800,5157.75,5158.25,5157.5,5157.75,5168.51683961736
1700084100,5158,5158,5157.5,5158,5168.504969789723
1700084400,5157.75,5158.75,5157.5,5158,5168.4959448374175
1700084700,5158,5158.25,5157.25,5157.5,5168.487596104533
1700085000,5157.25,5158.5,5157.25,5158,5168.4801262719
1700085300,5158.25,5159,5158,5158.75,5168.472415814083
1700089200,5159,5159.75,5158.25,5159.25,5159.083333333333
1700089500,5159.5,5160,5159,5159.5,5159.225826605151
1700089800,5159.75,5160.25,5158,5158.75,5159.1643236816335
1700090100,5158.75,5160,5158.75,5160,5159.206256294058
1700090400,5160.25,5160.75,5159.75,5160.25,5159.352360073617
