time,open,high,low,close
1780264800,30705,30730.25,30650.75,30661.25
1780265100,30662.25,30682,30655.5,30667
1780265400,30668.75,30710.5,30662.75,30709.75
1780265700,30709.25,30709.75,30697.5,30699.25
1780266000,30700.25,30723,30685.75,30717.75
1780266300,30717,30727.5,30710.5,30713.25
1780266600,30713.25,30735.25,30713,30727.75
1780266900,30727.25,30732,30716.75,30723.25
1780267200,30724,30743,30723.25,30743
1780267500,30743.25,30762.5,30742.75,30754.5
1780267800,30754.5,30761.5,30752.5,30754.5
1780268100,30754.25,30758.5,30741.5,30745
1780268400,30745.5,30768.5,30739.75,30762.5
1780268700,30762.75,30767.5,30752.25,30756.5
1780269000,30755.25,30762.25,30749.75,30754.5
1780269300,30754,30760.5,30753.25,30755.75
1780269600,30755.75,30760.75,30740,30745
1780269900,30745.75,30762.5,30745,30757.5
1780270200,30757.75,30767.75,30750.25,30755.75
1780270500,30754.75,30759.25,30748.75,30756
1780270800,30755.25,30758.25,30750.5,30755.5
1780271100,30756.25,30762.75,30750.75,30756.25
1780271400,30756.75,30774.5,30752.75,30768.75
1780271700,30770,30772.5,30765.5,30766.5
1780272000,30767.75,30802,30759.75,30798
1780272300,30798.5,30809.25,30794.25,30802
1780272600,30802.25,30814,30793.5,30802.5
1780272900,30801.75,30810,30784.5,30789.75
1780273200,30791,30819.5,30790.5,30817.75
1780273500,30816.75,30836,30811.75,30833
1780273800,30833,30841.75,30815.25,30824
1780274100,30824.25,30831.5,30815.75,30826.5
1780274400,30826.75,30838.5,30822.75,30833.5
1780274700,30835.25,30841.75,30830,30835.25
1780275000,30835.75,30843.5,30825.75,30836.5
1780275300,30836.25,30844.25,30824.5,30829
1780275600,30830.5,30838.5,30809.25,30818.25
1780275900,30819.5,30826.25,30811.25,30817
1780276200,30816,30828,30813.25,30819.75
1780276500,30820,30832.25,30818.5,30824.75
1780276800,30826.25,30841,30821.75,30826.5
1780277100,30827.25,30832,30820.5,30822.75
1780277400,30822.75,30833.5,30816.5,30833.25
