price,formation_time,breakout_time,retest_time,type,status,m5_retest_time,m5_open,m5_high,m5_low,m5_close
22252.0,2025-01-22 17:00:00,2025-01-22 18:00:00,2025-01-23 21:00:00,LLPB,retested,2025-01-23 21:00:00,22248.0,22256.5,22230.25,22244.0
21839.0,2025-01-26 23:00:00,2025-01-27 00:00:00,2025-01-29 06:00:00,LLPB,retested,2025-01-29 06:00:00,21786.5,21886.0,21786.5,21857.25
21773.5,2025-01-27 00:00:00,2025-01-27 01:00:00,2025-01-28 18:00:00,LLPB,retested,2025-01-28 18:05:00,21768.0,21780.5,21762.75,21770.0
21719.25,2025-01-27 03:00:00,2025-01-27 04:00:00,2025-01-28 17:00:00,LLPB,retested,2025-01-28 17:05:00,21702.25,21736.25,21698.5,21731.75
21238.5,2025-01-27 11:00:00,2025-01-27 12:00:00,2025-02-02 23:00:00,LHPB,retested,2025-02-02 23:00:00,21406.0,21406.0,21149.0,21211.5
21832.0,2025-01-28 19:00:00,2025-01-29 06:00:00,2025-01-29 13:00:00,LHPB,retested,2025-01-29 13:05:00,21848.75,21848.75,21814.25,21822.5
21828.5,2025-01-28 20:00:00,2025-01-29 06:00:00,2025-01-29 13:00:00,LHPB,retested,2025-01-29 13:05:00,21848.75,21848.75,21814.25,21822.5
21814.75,2025-01-29 04:00:00,2025-01-29 06:00:00,2025-01-29 13:00:00,LHPB,retested,2025-01-29 13:05:00,21848.75,21848.75,21814.25,21822.5
21833.0,2025-01-29 14:00:00,2025-01-30 01:00:00,2025-01-30 07:00:00,LHPB,retested,2025-01-30 07:00:00,21847.5,21848.25,21829.0,21832.0
21926.25,2025-01-31 00:00:00,2025-01-31 01:00:00,2025-01-31 19:00:00,LHPB,retested,2025-01-31 19:05:00,21953.0,21956.25,21878.0,21901.25
21927.0,2025-01-31 18:00:00,2025-01-31 19:00:00,2025-02-05 17:00:00,LLPB,retested,2025-02-05 17:00:00,21917.0,21939.75,21914.75,21939.75
