time,open,high,low,close
1749420000,2136.0,2140.3,2136.0,2139.5
1749420060,2140.2,2140.3,2139.2,2139.9
1749420120,2139.9,2140.0,2138.4,2138.6
1749420180,2139.1,2139.7,2138.5,2139.7
1749420240,2139.1,2139.1,2139.0,2139.1
1749420300,2138.5,2139.5,2138.5,2139.5
1749420360,2139.4,2140.0,2139.2,2139.5
1749420420,2139.7,2139.7,2139.1,2139.1
1749420480,2139.1,2139.9,2139.1,2139.8
1749420540,2139.6,2139.6,2138.5,2138.6
1749420600,2138.8,2138.8,2137.8,2137.8
1749420660,2138.0,2138.2,2137.6,2138.2
1749420720,2138.0,2138.0,2136.9,2137.4
1749420780,2137.3,2137.6,2137.3,2137.6
1749420840,2137.5,2137.5,2136.3,2136.4
1749420900,2136.4,2136.8,2136.4,2136.8
1749420960,2136.7,2136.7,2134.5,2134.6
1749421020,2134.5,2134.9,2134.3,2134.5
1749421080,2134.5,2134.8,2134.0,2134.6
1749421140,2134.5,2134.7,2134.3,2134.5
1749421200,2134.6,2136.1,2134.6,2136.0
1749421260,2136.0,2136.1,2135.0,2135.0
1749421320,2134.8,2134.8,2133.4,2134.5
1749421380,2134.8,2134.8,2134.3,2134.8
1749421440,2134.8,2135.0,2134.5,2134.6
1749421500,2134.9,2135.2,2134.7,2135.2
1749421560,2135.3,2135.3,2135.3,2135.3
1749421620,2135.4,2136.0,2135.4,2136.0
1749421680,2136.2,2136.7,2136.2,2136.7
1749421740,2136.2,2136.3,2135.8,2135.9
1749421800,2135.9,2135.9,2135.0,2135.5
1749421860,2135.7,2136.2,2135.1,2135.1
1749421920,2135.0,2135.0,2134.8,2134.8
1749421980,2135.4,2135.4,2135.0,2135.0
1749422040,2134.8,2135.0,2134.4,2134.9
1749422100,2135.4,2135.4,2133.6,2133.9
1749422160,2133.8,2134.1,2133.2,2133.5
1749422220,2133.5,2133.8,2133.2,2133.4
1749422280,2133.2,2133.9,2132.8,2133.5
1749422340,2133.5,2133.5,2133.1,2133.2
1749422400,2133.1,2133.4,2133.0,2133.0
1749422460,2133.2,2133.6,2133.2,2133.6
1749422520,2133.5,2133.7,2133.1,2133.4
1749422580,2133.3,2134.2,2133.1,2133.8
1749422640,2133.6,2133.6,2132.9,2132.9
1749422700,2133.2,2133.3,2132.8,2133.1
1749422760,2133.0,2133.0,2132.4,2132.5
1749422820,2132.6,2132.8,2132.4,2132.8
1749422880,2132.5,2132.5,2131.9,2132.2
1749422940,2132.4,2132.6,2132.0,2132.0
1749423000,2132.0,2132.4,2132.0,2132.3
1749423060,2132.4,2132.5,2132.3,2132.5
1749423120,2132.4,2133.0,2132.4,2133.0
1749423180,2133.0,2133.0,2132.8,2132.8
1749423240,2133.5,2133.6,2133.4,2133.6
1749423300,2133.3,2133.5,2133.0,2133.4
1749423360,2133.4,2133.5,2132.8,2132.8
1749423420,2132.9,2133.3,2132.9,2133.1
1749423480,2133.3,2133.6,2133.3,2133.5
1749423540,2133.6,2133.6,2133.6,2133.6
1749423600,2133.5,2133.6,2133.3,2133.3
1749423660,2133.1,2133.5,2133.0,2133.5
1749423720,2133.6,2133.6,2132.8,2132.8
1749423780,2133.4,2133.4,2133.3,2133.3
1749423840,2133.8,2134.4,2133.7,2133.7
1749423900,2134.4,2134.4,2133.9,2133.9
1749423960,2133.7,2134.0,2133.7,2134.0
1749424020,2134.1,2134.5,2134.1,2134.5
1749424080,2134.5,2134.5,2133.5,2133.9
1749424140,2133.7,2133.7,2133.1,2133.2
1749424200,2133.3,2133.7,2133.3,2133.5
1749424260,2133.3,2133.4,2133.1,2133.1
1749424320,2133.1,2133.1,2133.1,2133.1
1749424380,2133.6,2134.5,2133.6,2134.5
1749424440,2134.6,2134.6,2134.4,2134.4
1749424500,2134.5,2134.6,2134.4,2134.4
1749424620,2134.5,2134.7,2134.5,2134.5
1749424680,2134.8,2135.4,2134.8,2135.4
1749424800,2135.3,2135.3,2135.0,2135.2
1749424860,2135.1,2135.1,2134.9,2134.9
1749424920,2134.8,2134.8,2134.5,2134.6
1749424980,2134.3,2134.7,2134.3,2134.7
1749425040,2134.8,2134.8,2134.8,2134.8
1749425100,2134.8,2134.8,2134.8,2134.8
1749425220,2135.0,2135.6,2135.0,2135.6
1749425280,2135.5,2135.5,2135.1,2135.1
1749425340,2135.0,2135.0,2134.9,2134.9
1749425400,2135.2,2135.2,2135.2,2135.2
1749425520,2135.2,2135.3,2135.2,2135.3
