es_price                       , es_formation_time  , es_breakout_time   , es_retest_time     , es_type, es_status, es_m5_retest_time  , es_m5_open, es_m5_high, es_m5_low, es_m5_close, nq_price, nq_formation_time  , nq_breakout_time   , nq_retest_time     , nq_type, nq_status, nq_m5_retest_time  , nq_m5_open, nq_m5_high, nq_m5_low, nq_m5_close, time_diff_minutes
6157.75                        , 2024-11-29 14:00:00, 2024-11-29 15:00:00, 2024-12-18 19:00:00, LHPB   , retested , 2024-12-18 19:05:00,    6169.5 ,    6169.75,   6141.25,     6143.5 , 22321.75, 2024-12-16 03:00:00, 2024-12-16 09:00:00, 2024-12-18 19:00:00, LHPB   , retested , 2024-12-18 19:05:00,   22433.25,   22433.25,  22294.25,    22312.25,               0.0
6157.75                        , 2024-11-29 14:00:00, 2024-11-29 15:00:00, 2024-12-18 19:00:00, LHPB   , retested , 2024-12-18 19:05:00,    6169.5 ,    6169.75,   6141.25,     6143.5 , 22321.0 , 2024-12-16 08:00:00, 2024-12-16 09:00:00, 2024-12-18 19:00:00, LHPB   , retested , 2024-12-18 19:05:00,   22433.25,   22433.25,  22294.25,    22312.25,               0.0
6157.75                        , 2024-11-29 14:00:00, 2024-11-29 15:00:00, 2024-12-18 19:00:00, LHPB   , retested , 2024-12-18 19:05:00,    6169.5 ,    6169.75,   6141.25,     6143.5 , 22368.5 , 2024-12-16 10:00:00, 2024-12-16 12:00:00, 2024-12-18 19:00:00, LHPB   , retested , 2024-12-18 19:05:00,   22433.25,   22433.25,  22294.25,    22312.25,               0.0
6157.75                        , 2024-11-29 14:00:00, 2024-11-29 15:00:00, 2024-12-18 19:00:00, LHPB   , retested , 2024-12-18 19:05:00,    6169.5 ,    6169.75,   6141.25,     6143.5 , 22366.5 , 2024-12-16 11:00:00, 2024-12-16 12:00:00, 2024-12-18 19:00:00, LHPB   , retested , 2024-12-18 19:05:00,   22433.25,   22433.25,  22294.25,    22312.25,               0.0
6087.75                        , 2024-12-24 09:00:00, 2024-12-27 15:00:00, 2024-12-29 23:00:00, LLPB   , retested , 2024-12-29 23:00:00,    6080.25,    6087.75,   6079.0 ,     6083.5 , 21944.25, 2024-12-24 06:00:00, 2024-12-27 14:00:00, 2024-12-29 23:00:00, LLPB   , retested , 2024-12-29 23:00:00,   21917.0 ,   21948.75,  21911.5 ,    21942.75,               0.0
6087.75                        , 2024-12-24 09:00:00, 2024-12-27 15:00:00, 2024-12-29 23:00:00, LLPB   , retested , 2024-12-29 23:00:00,    6080.25,    6087.75,   6079.0 ,     6083.5 , 21944.75, 2024-12-24 08:00:00, 2024-12-27 14:00:00, 2024-12-29 23:00:00, LLPB   , retested , 2024-12-29 23:00:00,   21917.0 ,   21948.75,  21911.5 ,    21942.75,               0.0
6087.75                        , 2024-12-24 09:00:00, 2024-12-27 15:00:00, 2024-12-29 23:00:00, LLPB   , retested , 2024-12-29 23:00:00,    6080.25,    6087.75,   6079.0 ,     6083.5 , 21922.5 , 2024-12-27 19:00:00, 2024-12-27 21:00:00, 2024-12-29 23:00:00, LHPB   , retested , 2024-12-29 23:00:00,   21917.0 ,   21948.75,  21911.5 ,    21942.75,               0.0
6087.75                        , 2024-12-24 09:00:00, 2024-12-27 15:00:00, 2024-12-29 23:00:00, LLPB   , retested , 2024-12-29 23:00:00,    6080.25,    6087.75,   6079.0 ,     6083.5 , 21918.0 , 2024-12-27 20:00:00, 2024-12-27 21:00:00, 2024-12-29 23:00:00, LHPB   , retested , 2024-12-29 23:00:00,   21917.0 ,   21948.75,  21911.5 ,    21942.75,               0.0
6060.5                         , 2024-12-30 09:00:00, 2024-12-30 12:00:00, 2025-01-06 09:00:00, LLPB   , retested , 2025-01-06 09:00:00,    6058.25,    6063.5 ,   6058.0 ,     6061.5 , 21845.75, 2024-12-30 10:00:00, 2024-12-30 12:00:00, 2025-01-06 09:00:00, LLPB   , retested , 2025-01-06 09:00:00,   21823.75,   21846.5 ,  21822.5 ,    21834.25,               0.0
6062.5                         , 2024-12-30 10:00:00, 2024-12-30 12:00:00, 2025-01-06 09:00:00, LLPB   , retested , 2025-01-06 09:00:00,    6058.25,    6063.5 ,   6058.0 ,     6061.5 , 21845.75, 2024-12-30 10:00:00, 2024-12-30 12:00:00, 2025-01-06 09:00:00, LLPB   , retested , 2025-01-06 09:00:00,   21823.75,   21846.5 ,  21822.5 ,    21834.25,               0.0
6063.25                        , 2024-12-30 11:00:00, 2024-12-30 12:00:00, 2025-01-06 09:00:00, LLPB   , retested , 2025-01-06 09:00:00,    6058.25,    6063.5 ,   6058.0 ,     6061.5 , 21845.75, 2024-12-30 10:00:00, 2024-12-30 12:00:00, 2025-01-06 09:00:00, LLPB   , retested , 2025-01-06 09:00:00,   21823.75,   21846.5 ,  21822.5 ,    21834.25,               0.0
6000.0                         , 2024-12-30 15:00:00, 2024-12-30 16:00:00, 2024-12-30 21:00:00, LHPB   , retested , 2024-12-30 21:05:00,    6007.25,    6007.25,   5999.5 ,     6003.0 , 21608.75, 2024-12-30 15:00:00, 2024-12-30 16:00:00, 2024-12-30 21:00:00, LHPB   , retested , 2024-12-30 21:00:00,   21617.5 ,   21625.75,  21572.5 ,    21594.25,               5.0
