trade_key,time,open,high,low,close
0000_20260807120000,2026-08-09 22:45:00+00:00,-1.999001e+37,7769.0,7767.5,7768.5
0000_20260807120000,2026-08-09 22:46:00+00:00,0.0,7768.5,7767.75,7768.25
0000_20260807120000,2026-08-09 22:47:00+00:00,0.0,7769.25,7767.75,7769.0
0000_20260807120000,2026-08-09 22:48:00+00:00,0.0,7769.25,7768.25,7769.0
0000_20260807120000,2026-08-09 22:49:00+00:00,-1.999001e+37,7769.5,7768.0,7768.25
0000_20260807120000,2026-08-09 22:50:00+00:00,-1.999001e+37,7769.25,7768.25,7769.0
0000_20260807120000,2026-08-09 22:51:00+00:00,-1.999001e+37,7769.75,7768.75,7769.0
0000_20260807120000,2026-08-09 22:52:00+00:00,0.0,7769.5,7768.75,7769.25
0000_20260807120000,2026-08-09 22:53:00+00:00,-1.999001e+37,7769.25,7768.5,7769.0
0000_20260807120000,2026-08-09 22:54:00+00:00,0.0,7769.5,7768.75,7769.25
0000_20260807120000,2026-08-09 22:55:00+00:00,0.0,7769.5,7768.75,7768.75
0000_20260807120000,2026-08-09 22:56:00+00:00,0.0,7769.5,7768.5,7769.0
0000_20260807120000,2026-08-09 22:57:00+00:00,0.0,7769.0,7768.5,7768.75
0000_20260807120000,2026-08-09 22:58:00+00:00,0.0,7769.0,7768.5,7769.0
0000_20260807120000,2026-08-09 22:59:00+00:00,-1.999001e+37,7769.0,7768.5,7768.5
0000_20260807120000,2026-08-09 23:00:00+00:00,-1.999001e+37,7769.75,7768.75,7769.25
0000_20260807120000,2026-08-09 23:01:00+00:00,-1.999001e+37,7769.0,7767.25,7768.25
0000_20260807120000,2026-08-09 23:02:00+00:00,0.0,7769.0,7768.25,7769.0
0000_20260807120000,2026-08-09 23:03:00+00:00,-1.999001e+37,7769.75,7768.75,7769.5
0000_20260807120000,2026-08-09 23:04:00+00:00,-1.999001e+37,7770.25,7769.25,7770.0
0000_20260807120000,2026-08-09 23:05:00+00:00,0.0,7770.25,7769.75,7770.0
0000_20260807120000,2026-08-09 23:06:00+00:00,0.0,7770.25,7769.75,7770.0
0000_20260807120000,2026-08-09 23:07:00+00:00,-1.999001e+37,7772.25,7770.0,7772.0
0000_20260807120000,2026-08-09 23:08:00+00:00,0.0,7772.25,7771.5,7772.0
0000_20260807120000,2026-08-09 23:09:00+00:00,0.0,7772.0,7771.25,7771.75
0000_20260807120000,2026-08-09 23:10:00+00:00,-1.999001e+37,7772.5,7771.25,7772.0
0000_20260807120000,2026-08-09 23:11:00+00:00,0.0,7772.25,7771.5,7771.75
0000_20260807120000,2026-08-09 23:12:00+00:00,0.0,7772.0,7771.5,7771.75
0000_20260807120000,2026-08-09 23:13:00+00:00,0.0,7772.0,7771.5,7771.5
0000_20260807120000,2026-08-09 23:14:00+00:00,0.0,7772.0,7771.5,7771.75
0000_20260807120000,2026-08-09 23:15:00+00:00,0.0,7772.0,7771.25,7772.0
0000_20260807120000,2026-08-09 23:16:00+00:00,-1.999001e+37,7772.5,7771.25,7772.25
0000_20260807120000,2026-08-09 23:17:00+00:00,0.0,7772.5,7771.5,7772.0
0000_20260807120000,2026-08-09 23:18:00+00:00,0.0,7772.0,7771.25,7771.5
0000_20260807120000,2026-08-09 23:19:00+00:00,0.0,7772.25,7771.5,7771.75
0000_20260807120000,2026-08-09 23:20:00+00:00,0.0,7772.25,7771.5,7772.0
0000_20260807120000,2026-08-09 23:21:00+00:00,0.0,7772.25,7771.75,7772.0
0000_20260807120000,2026-08-09 23:22:00+00:00,0.0,7772.25,7771.75,7772.0
0000_20260807120000,2026-08-09 23:23:00+00:00,0.0,7772.5,7771.75,7772.5
0000_20260807120000,2026-08-09 23:24:00+00:00,-1.999001e+37,7773.25,7772.0,7772.0
0000_20260807120000,2026-08-09 23:25:00+00:00,0.0,7772.5,7771.75,7772.25
0000_20260807120000,2026-08-09 23:26:00+00:00,0.0,7772.75,7771.75,7772.25
0000_20260807120000,2026-08-09 23:27:00+00:00,0.0,7772.5,7772.0,7772.25
0000_20260807120000,2026-08-09 23:28:00+00:00,0.0,7772.75,7772.0,7772.25
0000_20260807120000,2026-08-09 23:29:00+00:00,0.0,7772.5,7771.0,7771.75
0000_20260807120000,2026-08-09 23:30:00+00:00,0.0,7772.25,7769.75,7769.75
0000_20260807120000,2026-08-09 23:31:00+00:00,0.0,7770.0,7767.75,7768.0
0000_20260807120000,2026-08-09 23:32:00+00:00,-1.999001e+37,7769.0,7767.75,7768.75
0000_20260807120000,2026-08-09 23:33:00+00:00,-1.999001e+37,7769.0,7768.0,7768.0
0000_20260807120000,2026-08-09 23:34:00+00:00,-1.999001e+37,7768.5,7767.75,7768.5
0000_20260807120000,2026-08-09 23:35:00+00:00,0.0,7768.75,7768.0,7768.0
0000_20260807120000,2026-08-09 23:36:00+00:00,0.0,7770.25,7768.0,7770.0
0000_20260807120000,2026-08-09 23:37:00+00:00,0.0,7770.0,7769.5,7769.5
0000_20260807120000,2026-08-09 23:38:00+00:00,0.0,7769.75,7769.0,7769.5
0000_20260807120000,2026-08-09 23:39:00+00:00,-1.999001e+37,7770.5,7769.25,7770.0
0000_20260807120000,2026-08-09 23:40:00+00:00,0.0,7770.5,7770.0,7770.0
0000_20260807120000,2026-08-09 23:41:00+00:00,-1.999001e+37,7770.25,7769.5,7770.0
0000_20260807120000,2026-08-09 23:42:00+00:00,-1.999001e+37,7770.75,7769.5,7770.5
0000_20260807120000,2026-08-09 23:43:00+00:00,-1.999001e+37,7771.5,7770.0,7771.5
0000_20260807120000,2026-08-09 23:44:00+00:00,-1.999001e+37,7771.75,7770.75,7771.25
0000_20260807120000,2026-08-09 23:45:00+00:00,-1.999001e+37,7772.5,7771.0,7771.5
0000_20260807120000,2026-08-09 23:46:00+00:00,0.0,7772.25,7771.25,7771.75
0000_20260807120000,2026-08-09 23:47:00+00:00,-1.999001e+37,7772.0,7770.75,7772.0
0000_20260807120000,2026-08-09 23:48:00+00:00,-1.999001e+37,7772.5,7771.75,7772.25
0000_20260807120000,2026-08-09 23:49:00+00:00,-1.999001e+37,7772.25,7771.75,7772.0
0000_20260807120000,2026-08-09 23:50:00+00:00,0.0,7772.0,7770.75,7771.5
0000_20260807120000,2026-08-09 23:51:00+00:00,-1.999001e+37,7771.5,7769.75,7770.25
0000_20260807120000,2026-08-09 23:52:00+00:00,0.0,7770.75,7769.75,7770.25
0000_20260807120000,2026-08-09 23:53:00+00:00,0.0,7771.25,7770.0,7771.0
0000_20260807120000,2026-08-09 23:54:00+00:00,0.0,7771.25,7769.75,7770.25
0000_20260807120000,2026-08-09 23:55:00+00:00,0.0,7770.25,7769.0,7769.75
0000_20260807120000,2026-08-09 23:56:00+00:00,-1.999001e+37,7769.75,7768.5,7769.0
0000_20260807120000,2026-08-09 23:57:00+00:00,-1.999001e+37,7769.0,7766.75,7767.0
0000_20260807120000,2026-08-09 23:58:00+00:00,0.0,7767.75,7766.75,7767.0
0000_20260807120000,2026-08-09 23:59:00+00:00,0.0,7767.5,7766.75,7767.0
0000_20260807120000,2026-08-10 00:00:00+00:00,0.0,7767.25,7765.5,7766.75
0000_20260807120000,2026-08-10 00:01:00+00:00,-1.999001e+37,7767.5,7765.5,7766.0
0000_20260807120000,2026-08-10 00:02:00+00:00,0.0,7768.25,7765.25,7768.25
0000_20260807120000,2026-08-10 00:03:00+00:00,-1.999001e+37,7769.5,7767.75,7768.5
0000_20260807120000,2026-08-10 00:04:00+00:00,-1.999001e+37,7769.0,7767.75,7768.5
0000_20260807120000,2026-08-10 00:05:00+00:00,-1.999001e+37,7771.25,7767.75,7771.0
0000_20260807120000,2026-08-10 00:06:00+00:00,0.0,7772.5,7770.25,7772.25
