trade_key,time,open,high,low,close
0000_20260707030000,2026-07-07 05:44:00+00:00,0.0,7571.0,7570.25,7570.75
0000_20260707030000,2026-07-07 05:45:00+00:00,0.0,7571.25,7570.25,7571.0
0000_20260707030000,2026-07-07 05:46:00+00:00,0.0,7571.25,7569.75,7570.75
0000_20260707030000,2026-07-07 05:47:00+00:00,-1.999001e+37,7571.5,7569.5,7570.25
0000_20260707030000,2026-07-07 05:48:00+00:00,0.0,7570.5,7568.75,7568.75
0000_20260707030000,2026-07-07 05:49:00+00:00,0.0,7569.25,7568.5,7569.25
0000_20260707030000,2026-07-07 05:50:00+00:00,-1.999001e+37,7570.5,7569.0,7570.25
0000_20260707030000,2026-07-07 05:51:00+00:00,0.0,7572.0,7570.0,7571.5
0000_20260707030000,2026-07-07 05:52:00+00:00,0.0,7572.5,7571.0,7571.0
0000_20260707030000,2026-07-07 05:53:00+00:00,-1.999001e+37,7572.0,7570.25,7570.75
0000_20260707030000,2026-07-07 05:54:00+00:00,0.0,7572.5,7570.75,7572.25
0000_20260707030000,2026-07-07 05:55:00+00:00,0.0,7574.25,7572.0,7574.25
0000_20260707030000,2026-07-07 05:56:00+00:00,0.0,7574.75,7574.0,7574.75
0000_20260707030000,2026-07-07 05:57:00+00:00,0.0,7575.0,7573.75,7574.0
0000_20260707030000,2026-07-07 05:58:00+00:00,0.0,7574.25,7573.0,7573.5
0000_20260707030000,2026-07-07 05:59:00+00:00,0.0,7573.75,7572.75,7573.5
0000_20260707030000,2026-07-07 06:00:00+00:00,-1.999001e+37,7574.25,7572.75,7573.25
0000_20260707030000,2026-07-07 06:01:00+00:00,0.0,7574.5,7573.25,7574.25
0000_20260707030000,2026-07-07 06:02:00+00:00,0.0,7574.75,7573.5,7573.75
0000_20260707030000,2026-07-07 06:03:00+00:00,0.0,7574.25,7572.75,7573.0
0000_20260707030000,2026-07-07 06:04:00+00:00,-1.999001e+37,7573.25,7571.75,7572.5
0000_20260707030000,2026-07-07 06:05:00+00:00,0.0,7573.0,7570.5,7570.75
0000_20260707030000,2026-07-07 06:06:00+00:00,0.0,7572.0,7570.5,7571.25
0000_20260707030000,2026-07-07 06:07:00+00:00,-1.999001e+37,7571.75,7570.5,7570.75
0000_20260707030000,2026-07-07 06:08:00+00:00,0.0,7571.25,7570.0,7570.25
0000_20260707030000,2026-07-07 06:09:00+00:00,-1.999001e+37,7570.5,7569.25,7569.75
0000_20260707030000,2026-07-07 06:10:00+00:00,-1.999001e+37,7570.25,7568.75,7569.0
0000_20260707030000,2026-07-07 06:11:00+00:00,-1.999001e+37,7569.25,7567.5,7567.75
0000_20260707030000,2026-07-07 06:12:00+00:00,0.0,7568.75,7567.5,7568.25
0000_20260707030000,2026-07-07 06:13:00+00:00,0.0,7568.25,7566.75,7567.5
0000_20260707030000,2026-07-07 06:14:00+00:00,0.0,7568.0,7567.0,7567.75
0000_20260707030000,2026-07-07 06:15:00+00:00,0.0,7569.75,7567.5,7569.5
0000_20260707030000,2026-07-07 06:16:00+00:00,0.0,7570.0,7568.75,7569.5
0000_20260707030000,2026-07-07 06:17:00+00:00,0.0,7569.75,7568.75,7569.25
0000_20260707030000,2026-07-07 06:18:00+00:00,0.0,7569.75,7567.25,7567.5
0000_20260707030000,2026-07-07 06:19:00+00:00,0.0,7568.5,7567.25,7568.25
0000_20260707030000,2026-07-07 06:20:00+00:00,0.0,7570.75,7567.25,7569.75
0000_20260707030000,2026-07-07 06:21:00+00:00,0.0,7570.75,7569.25,7570.5
0000_20260707030000,2026-07-07 06:22:00+00:00,0.0,7571.5,7569.75,7571.25
0000_20260707030000,2026-07-07 06:23:00+00:00,0.0,7571.75,7570.75,7571.25
0000_20260707030000,2026-07-07 06:24:00+00:00,0.0,7571.75,7570.75,7571.0
0000_20260707030000,2026-07-07 06:25:00+00:00,-1.999001e+37,7572.0,7570.75,7571.0
0000_20260707030000,2026-07-07 06:26:00+00:00,0.0,7571.5,7570.0,7570.25
0000_20260707030000,2026-07-07 06:27:00+00:00,0.0,7571.0,7570.0,7570.75
0000_20260707030000,2026-07-07 06:28:00+00:00,-1.999001e+37,7572.0,7570.75,7571.75
0000_20260707030000,2026-07-07 06:29:00+00:00,0.0,7572.0,7570.25,7570.75
0000_20260707030000,2026-07-07 06:30:00+00:00,0.0,7571.0,7569.0,7570.5
0000_20260707030000,2026-07-07 06:31:00+00:00,-1.999001e+37,7571.25,7570.25,7570.75
0000_20260707030000,2026-07-07 06:32:00+00:00,0.0,7571.0,7570.0,7570.5
0000_20260707030000,2026-07-07 06:33:00+00:00,0.0,7571.25,7569.75,7570.0
0000_20260707030000,2026-07-07 06:34:00+00:00,-1.999001e+37,7571.0,7569.5,7570.75
0000_20260707030000,2026-07-07 06:35:00+00:00,-1.999001e+37,7571.25,7570.25,7570.75
0000_20260707030000,2026-07-07 06:36:00+00:00,-1.999001e+37,7571.5,7570.5,7571.0
0000_20260707030000,2026-07-07 06:37:00+00:00,0.0,7572.5,7571.0,7572.25
0000_20260707030000,2026-07-07 06:38:00+00:00,-1.999001e+37,7572.75,7572.0,7572.5
0000_20260707030000,2026-07-07 06:39:00+00:00,0.0,7573.0,7571.25,7571.5
0000_20260707030000,2026-07-07 06:40:00+00:00,0.0,7573.5,7571.75,7573.0
0000_20260707030000,2026-07-07 06:41:00+00:00,0.0,7573.25,7572.25,7572.5
0000_20260707030000,2026-07-07 06:42:00+00:00,0.0,7573.25,7572.0,7573.0
0000_20260707030000,2026-07-07 06:43:00+00:00,0.0,7573.5,7572.5,7573.0
0000_20260707030000,2026-07-07 06:44:00+00:00,-1.999001e+37,7573.5,7572.25,7573.5
0000_20260707030000,2026-07-07 06:45:00+00:00,0.0,7573.5,7572.5,7573.0
0000_20260707030000,2026-07-07 06:46:00+00:00,-1.999001e+37,7573.0,7570.25,7571.0
0000_20260707030000,2026-07-07 06:47:00+00:00,0.0,7571.5,7570.75,7570.75
0000_20260707030000,2026-07-07 06:48:00+00:00,-1.999001e+37,7571.25,7570.5,7570.75
0000_20260707030000,2026-07-07 06:49:00+00:00,-1.999001e+37,7571.25,7570.5,7571.0
0000_20260707030000,2026-07-07 06:50:00+00:00,0.0,7571.0,7570.25,7571.0
0000_20260707030000,2026-07-07 06:51:00+00:00,-1.999001e+37,7572.0,7571.0,7571.75
0000_20260707030000,2026-07-07 06:52:00+00:00,-1.999001e+37,7573.0,7571.5,7573.0
0000_20260707030000,2026-07-07 06:53:00+00:00,0.0,7573.25,7572.5,7573.0
0000_20260707030000,2026-07-07 06:54:00+00:00,-1.999001e+37,7573.5,7572.75,7573.25
0000_20260707030000,2026-07-07 06:55:00+00:00,-1.999001e+37,7574.25,7573.0,7573.25
0000_20260707030000,2026-07-07 06:56:00+00:00,0.0,7574.5,7573.0,7574.25
0000_20260707030000,2026-07-07 06:57:00+00:00,-1.999001e+37,7574.5,7573.75,7573.75
0000_20260707030000,2026-07-07 06:58:00+00:00,-1.999001e+37,7573.75,7573.0,7573.25
0000_20260707030000,2026-07-07 06:59:00+00:00,-1.999001e+37,7574.0,7573.25,7573.5
0000_20260707030000,2026-07-07 07:00:00+00:00,0.0,7574.25,7571.25,7572.75
0000_20260707030000,2026-07-07 07:01:00+00:00,0.0,7574.5,7572.25,7574.5
0000_20260707030000,2026-07-07 07:02:00+00:00,-1.999001e+37,7576.0,7573.75,7575.5
0000_20260707030000,2026-07-07 07:03:00+00:00,-1.999001e+37,7575.75,7574.0,7575.5
0000_20260707030000,2026-07-07 07:04:00+00:00,-1.999001e+37,7576.0,7574.75,7575.75
0000_20260707030000,2026-07-07 07:05:00+00:00,-1.999001e+37,7576.25,7575.0,7575.5
0000_20260707030000,2026-07-07 07:06:00+00:00,0.0,7576.75,7575.25,7575.75
0000_20260707030000,2026-07-07 07:07:00+00:00,0.0,7576.25,7575.25,7576.0
0000_20260707030000,2026-07-07 07:08:00+00:00,-1.999001e+37,7576.5,7575.0,7575.25
0000_20260707030000,2026-07-07 07:09:00+00:00,0.0,7575.5,7574.5,7575.0
0000_20260707030000,2026-07-07 07:10:00+00:00,0.0,7575.25,7573.5,7574.25
0000_20260707030000,2026-07-07 07:11:00+00:00,-1.999001e+37,7574.75,7573.5,7573.75
0000_20260707030000,2026-07-07 07:12:00+00:00,0.0,7574.75,7573.5,7574.25
0000_20260707030000,2026-07-07 07:13:00+00:00,0.0,7577.5,7574.25,7577.25
0000_20260707030000,2026-07-07 07:14:00+00:00,0.0,7577.75,7576.5,7576.5
0000_20260707030000,2026-07-07 07:15:00+00:00,-1.999001e+37,7578.0,7576.25,7577.75
0000_20260707030000,2026-07-07 07:16:00+00:00,0.0,7579.25,7577.5,7577.75
0000_20260707030000,2026-07-07 07:17:00+00:00,-1.999001e+37,7578.25,7577.25,7577.75
0000_20260707030000,2026-07-07 07:18:00+00:00,0.0,7578.0,7576.5,7576.75
0000_20260707030000,2026-07-07 07:19:00+00:00,0.0,7577.75,7576.25,7577.25
0000_20260707030000,2026-07-07 07:20:00+00:00,-1.999001e+37,7578.0,7576.5,7577.75
0000_20260707030000,2026-07-07 07:21:00+00:00,-1.999001e+37,7578.5,7577.25,7578.0
0000_20260707030000,2026-07-07 07:22:00+00:00,-1.999001e+37,7579.75,7578.0,7579.0
0000_20260707030000,2026-07-07 07:23:00+00:00,-1.999001e+37,7579.5,7578.5,7579.0
0000_20260707030000,2026-07-07 07:24:00+00:00,0.0,7579.25,7577.5,7578.0
0000_20260707030000,2026-07-07 07:25:00+00:00,0.0,7579.0,7577.75,7578.75
0000_20260707030000,2026-07-07 07:26:00+00:00,-1.999001e+37,7579.25,7577.5,7577.75
0000_20260707030000,2026-07-07 07:27:00+00:00,0.0,7579.75,7577.5,7579.5
0000_20260707030000,2026-07-07 07:28:00+00:00,0.0,7580.0,7579.0,7580.0
0000_20260707030000,2026-07-07 07:29:00+00:00,0.0,7580.0,7579.0,7579.25
0000_20260707030000,2026-07-07 07:30:00+00:00,-1.999001e+37,7579.5,7578.5,7579.25
0000_20260707030000,2026-07-07 07:31:00+00:00,0.0,7579.25,7577.75,7578.0
0000_20260707030000,2026-07-07 07:32:00+00:00,0.0,7579.0,7578.0,7578.75
0000_20260707030000,2026-07-07 07:33:00+00:00,0.0,7579.25,7577.75,7578.75
0000_20260707030000,2026-07-07 07:34:00+00:00,0.0,7579.0,7577.75,7578.25
0000_20260707030000,2026-07-07 07:35:00+00:00,0.0,7578.75,7576.75,7577.25
0000_20260707030000,2026-07-07 07:36:00+00:00,-1.999001e+37,7578.25,7577.0,7577.75
0000_20260707030000,2026-07-07 07:37:00+00:00,0.0,7578.0,7577.0,7577.25
0000_20260707030000,2026-07-07 07:38:00+00:00,0.0,7578.0,7577.0,7577.75
0000_20260707030000,2026-07-07 07:39:00+00:00,-1.999001e+37,7578.0,7576.5,7577.25
0000_20260707030000,2026-07-07 07:40:00+00:00,-1.999001e+37,7578.25,7577.25,7577.75
0000_20260707030000,2026-07-07 07:41:00+00:00,-1.999001e+37,7578.25,7577.5,7578.0
0000_20260707030000,2026-07-07 07:42:00+00:00,0.0,7578.25,7577.5,7577.5
0000_20260707030000,2026-07-07 07:43:00+00:00,-1.999001e+37,7578.25,7577.25,7578.0
0000_20260707030000,2026-07-07 07:44:00+00:00,0.0,7578.5,7577.0,7577.0
0000_20260707030000,2026-07-07 07:45:00+00:00,-1.999001e+37,7577.25,7576.0,7576.75
0000_20260707030000,2026-07-07 07:46:00+00:00,-1.999001e+37,7577.75,7576.5,7577.0
0000_20260707030000,2026-07-07 07:47:00+00:00,0.0,7578.25,7576.75,7577.0
0000_20260707030000,2026-07-07 07:48:00+00:00,0.0,7577.25,7576.25,7576.5
0000_20260707030000,2026-07-07 07:49:00+00:00,-1.999001e+37,7577.25,7576.25,7576.5
0000_20260707030000,2026-07-07 07:50:00+00:00,-1.999001e+37,7577.0,7575.75,7576.75
0000_20260707030000,2026-07-07 07:51:00+00:00,-1.999001e+37,7577.25,7576.0,7576.25
0000_20260707030000,2026-07-07 07:52:00+00:00,-1.999001e+37,7576.5,7573.75,7574.0
0000_20260707030000,2026-07-07 07:53:00+00:00,-1.999001e+37,7575.25,7573.75,7574.25
0000_20260707030000,2026-07-07 07:54:00+00:00,-1.999001e+37,7574.5,7573.5,7574.0
0000_20260707030000,2026-07-07 07:55:00+00:00,-1.999001e+37,7574.25,7573.0,7573.5
0000_20260707030000,2026-07-07 07:56:00+00:00,-1.999001e+37,7573.75,7573.0,7573.25
0000_20260707030000,2026-07-07 07:57:00+00:00,-1.999001e+37,7574.25,7573.25,7573.5
0000_20260707030000,2026-07-07 07:58:00+00:00,-1.999001e+37,7574.25,7573.0,7573.5
0000_20260707030000,2026-07-07 07:59:00+00:00,0.0,7573.5,7571.5,7572.25
0000_20260707030000,2026-07-07 08:00:00+00:00,0.0,7573.25,7571.5,7572.25
0000_20260707030000,2026-07-07 08:01:00+00:00,-1.999001e+37,7574.0,7572.0,7572.75
0000_20260707030000,2026-07-07 08:02:00+00:00,-1.999001e+37,7573.25,7571.25,7572.25
0000_20260707030000,2026-07-07 08:03:00+00:00,0.0,7573.0,7571.25,7571.75
0000_20260707030000,2026-07-07 08:04:00+00:00,-1.999001e+37,7573.0,7571.0,7572.75
0000_20260707030000,2026-07-07 08:05:00+00:00,0.0,7573.0,7571.75,7572.75
0000_20260707030000,2026-07-07 08:06:00+00:00,-1.999001e+37,7573.0,7571.25,7572.25
0000_20260707030000,2026-07-07 08:07:00+00:00,0.0,7572.5,7571.25,7572.0
0000_20260707030000,2026-07-07 08:08:00+00:00,-1.999001e+37,7573.0,7571.75,7572.25
0000_20260707030000,2026-07-07 08:09:00+00:00,0.0,7573.0,7571.75,7572.5
0000_20260707030000,2026-07-07 08:10:00+00:00,0.0,7573.75,7572.5,7573.75
0000_20260707030000,2026-07-07 08:11:00+00:00,0.0,7575.75,7573.25,7575.5
0000_20260707030000,2026-07-07 08:12:00+00:00,-1.999001e+37,7578.0,7575.25,7577.5
0000_20260707030000,2026-07-07 08:13:00+00:00,0.0,7578.5,7576.75,7577.25
0000_20260707030000,2026-07-07 08:14:00+00:00,-1.999001e+37,7578.75,7577.25,7578.0
0000_20260707030000,2026-07-07 08:15:00+00:00,0.0,7578.5,7577.0,7577.75
0000_20260707030000,2026-07-07 08:16:00+00:00,-1.999001e+37,7578.25,7577.25,7578.0
0000_20260707030000,2026-07-07 08:17:00+00:00,0.0,7579.75,7577.75,7579.5
0000_20260707030000,2026-07-07 08:18:00+00:00,-1.999001e+37,7580.5,7579.25,7579.75
0000_20260707030000,2026-07-07 08:19:00+00:00,0.0,7580.0,7578.75,7579.75
0000_20260707030000,2026-07-07 08:20:00+00:00,-1.999001e+37,7579.75,7578.0,7579.0
0000_20260707030000,2026-07-07 08:21:00+00:00,-1.999001e+37,7579.75,7578.75,7579.0
0000_20260707030000,2026-07-07 08:22:00+00:00,-1.999001e+37,7580.75,7579.0,7579.75
0000_20260707030000,2026-07-07 08:23:00+00:00,-1.999001e+37,7580.75,7579.5,7580.0
0000_20260707030000,2026-07-07 08:24:00+00:00,-1.999001e+37,7581.75,7579.75,7580.5
0000_20260707030000,2026-07-07 08:25:00+00:00,0.0,7581.25,7580.25,7580.75
