Time_PT,Open,High,Low,Close,Volume,Trades,BidVolume,AskVolume,Delta
2026-08-13 08:26:07-07:00,7810.5,7810.75,7810.5,7810.75,19,15,0,19,19
2026-08-13 08:26:08-07:00,7810.75,7811.0,7810.5,7810.75,12,12,11,1,-10
2026-08-13 08:26:09-07:00,7810.75,7810.75,7810.5,7810.5,1,1,1,0,-1
2026-08-13 08:26:10-07:00,7810.5,7811.0,7810.5,7810.75,45,34,21,24,3
2026-08-13 08:26:11-07:00,7810.75,7810.75,7810.25,7810.5,34,18,25,9,-16
2026-08-13 08:26:12-07:00,7810.5,7810.75,7810.0,7810.5,53,37,41,12,-29
2026-08-13 08:26:13-07:00,7810.5,7810.5,7810.0,7810.5,124,75,42,82,40
2026-08-13 08:26:14-07:00,7810.5,7810.5,7810.25,7810.25,8,5,7,1,-6
2026-08-13 08:26:15-07:00,7810.25,7810.5,7810.0,7810.25,67,46,35,32,-3
2026-08-13 08:26:16-07:00,7810.25,7810.25,7809.25,7809.5,593,306,439,154,-285
2026-08-13 08:26:17-07:00,7809.5,7809.75,7809.25,7809.25,55,36,39,16,-23
2026-08-13 08:26:18-07:00,7809.25,7809.75,7809.25,7809.75,102,76,64,38,-26
2026-08-13 08:26:19-07:00,7809.75,7809.75,7809.5,7809.75,15,14,5,10,5
2026-08-13 08:26:20-07:00,7809.75,7809.75,7809.25,7809.5,79,49,46,33,-13
2026-08-13 08:26:21-07:00,7809.5,7809.75,7809.25,7809.5,29,25,23,6,-17
2026-08-13 08:26:22-07:00,7809.5,7810.0,7809.5,7810.0,64,45,12,52,40
2026-08-13 08:26:23-07:00,7810.0,7810.0,7809.5,7809.75,58,46,23,35,12
2026-08-13 08:26:24-07:00,7809.75,7810.0,7809.5,7810.0,32,27,11,21,10
2026-08-13 08:26:25-07:00,7810.0,7810.0,7809.5,7809.5,31,25,17,14,-3
2026-08-13 08:26:26-07:00,7809.5,7810.0,7809.5,7810.0,23,21,8,15,7
2026-08-13 08:26:27-07:00,7810.0,7810.0,7809.75,7809.75,7,6,6,1,-5
2026-08-13 08:26:28-07:00,7809.75,7810.0,7809.5,7809.75,82,42,64,18,-46
2026-08-13 08:26:29-07:00,7809.75,7810.25,7809.75,7810.0,36,27,15,21,6
2026-08-13 08:26:30-07:00,7810.0,7810.5,7809.75,7810.25,84,51,17,67,50
2026-08-13 08:26:31-07:00,7810.25,7810.75,7810.0,7810.5,156,104,47,109,62
2026-08-13 08:26:32-07:00,7810.5,7810.5,7810.25,7810.25,22,19,14,8,-6
2026-08-13 08:26:33-07:00,7810.25,7810.75,7810.25,7810.5,29,24,14,15,1
2026-08-13 08:26:34-07:00,7810.5,7810.75,7810.25,7810.5,30,20,17,13,-4
2026-08-13 08:26:35-07:00,7810.5,7810.75,7810.25,7810.5,60,46,38,22,-16
2026-08-13 08:26:36-07:00,7810.5,7810.5,7810.25,7810.5,5,5,0,5,5
2026-08-13 08:26:37-07:00,7810.5,7811.0,7810.5,7810.75,62,51,19,43,24
2026-08-13 08:26:38-07:00,7810.75,7811.0,7810.5,7810.75,25,24,15,10,-5
2026-08-13 08:26:39-07:00,7810.75,7810.75,7810.5,7810.75,23,17,15,8,-7
2026-08-13 08:26:40-07:00,7810.75,7811.25,7810.5,7811.0,54,43,17,37,20
2026-08-13 08:26:41-07:00,7811.0,7811.25,7810.75,7811.0,47,29,26,21,-5
2026-08-13 08:26:42-07:00,7811.0,7811.25,7810.75,7811.25,11,11,2,9,7
2026-08-13 08:26:43-07:00,7811.25,7811.5,7811.0,7811.25,60,46,39,21,-18
2026-08-13 08:26:44-07:00,7811.25,7811.5,7811.0,7811.0,26,19,15,11,-4
2026-08-13 08:26:45-07:00,7811.0,7811.5,7810.75,7811.25,64,47,37,27,-10
2026-08-13 08:26:46-07:00,7811.25,7811.75,7810.75,7811.0,95,65,51,44,-7
2026-08-13 08:26:47-07:00,7811.0,7811.25,7810.75,7811.25,20,16,1,19,18
2026-08-13 08:26:48-07:00,7811.25,7811.25,7810.75,7811.0,43,31,29,14,-15
2026-08-13 08:26:49-07:00,7811.0,7811.0,7810.75,7811.0,6,3,0,6,6
2026-08-13 08:26:50-07:00,7811.0,7811.0,7810.75,7811.0,15,14,5,10,5
2026-08-13 08:26:51-07:00,7811.0,7811.25,7810.75,7811.0,66,44,15,51,36
2026-08-13 08:26:52-07:00,7811.0,7811.25,7810.75,7811.0,28,18,7,21,14
2026-08-13 08:26:53-07:00,7811.0,7811.5,7811.0,7811.25,64,44,17,47,30
2026-08-13 08:26:54-07:00,7811.25,7811.25,7810.75,7811.0,45,35,29,16,-13
2026-08-13 08:26:55-07:00,7811.0,7811.25,7811.0,7811.0,15,9,1,14,13
2026-08-13 08:26:56-07:00,7811.0,7811.25,7811.0,7811.0,6,3,2,4,2
2026-08-13 08:26:57-07:00,7811.0,7811.25,7811.0,7811.0,1,1,1,0,-1
2026-08-13 08:26:58-07:00,7811.0,7811.25,7811.0,7811.0,1,1,1,0,-1
2026-08-13 08:26:59-07:00,7811.0,7811.5,7811.0,7811.25,53,38,23,30,7
2026-08-13 08:27:00-07:00,7811.25,7811.25,7810.75,7811.0,64,41,43,21,-22
2026-08-13 08:27:01-07:00,7811.0,7811.25,7811.0,7811.25,9,5,8,1,-7
2026-08-13 08:27:02-07:00,7811.25,7811.25,7811.0,7811.0,2,2,1,1,0
2026-08-13 08:27:03-07:00,7811.0,7811.25,7810.75,7811.0,50,24,35,15,-20
2026-08-13 08:27:04-07:00,7811.0,7811.25,7810.75,7811.0,74,49,33,41,8
2026-08-13 08:27:05-07:00,7811.0,7811.25,7811.0,7811.0,2,2,2,0,-2
2026-08-13 08:27:06-07:00,7811.0,7811.25,7811.0,7811.25,3,3,2,1,-1
2026-08-13 08:27:07-07:00,7811.25,7811.25,7810.75,7811.0,13,10,7,6,-1
2026-08-13 08:27:08-07:00,7811.0,7811.0,7810.75,7810.75,9,8,2,7,5
2026-08-13 08:27:09-07:00,7810.75,7810.75,7810.75,7810.75,0,0,0,0,0
2026-08-13 08:27:10-07:00,7810.75,7811.25,7810.75,7811.0,12,10,2,10,8
2026-08-13 08:27:11-07:00,7811.0,7811.5,7811.0,7811.0,77,48,36,41,5
2026-08-13 08:27:12-07:00,7811.0,7811.5,7811.0,7811.0,44,29,10,34,24
2026-08-13 08:27:13-07:00,7811.0,7811.25,7810.75,7811.0,38,28,25,13,-12
2026-08-13 08:27:14-07:00,7811.0,7811.25,7810.75,7811.0,22,17,12,10,-2
2026-08-13 08:27:15-07:00,7811.0,7811.0,7810.75,7810.75,27,25,13,14,1
2026-08-13 08:27:16-07:00,7810.75,7810.75,7810.75,7810.75,0,0,0,0,0
2026-08-13 08:27:17-07:00,7810.75,7811.0,7810.75,7811.0,10,8,8,2,-6
2026-08-13 08:27:18-07:00,7811.0,7811.0,7810.5,7810.75,83,59,39,44,5
2026-08-13 08:27:19-07:00,7810.75,7810.75,7810.25,7810.5,25,24,15,10,-5
2026-08-13 08:27:20-07:00,7810.5,7810.75,7810.5,7810.75,3,3,0,3,3
2026-08-13 08:27:21-07:00,7810.75,7810.75,7810.75,7810.75,0,0,0,0,0
2026-08-13 08:27:22-07:00,7810.75,7810.75,7810.75,7810.75,0,0,0,0,0
2026-08-13 08:27:23-07:00,7810.75,7811.0,7810.5,7810.75,86,50,42,44,2
2026-08-13 08:27:24-07:00,7810.75,7811.0,7810.5,7811.0,53,43,11,42,31
2026-08-13 08:27:25-07:00,7811.0,7811.25,7810.75,7810.75,17,15,17,0,-17
2026-08-13 08:27:26-07:00,7810.75,7811.0,7810.75,7811.0,13,12,12,1,-11
2026-08-13 08:27:27-07:00,7811.0,7811.0,7810.75,7810.75,6,4,6,0,-6
2026-08-13 08:27:28-07:00,7810.75,7811.25,7810.75,7811.0,22,20,5,17,12
2026-08-13 08:27:29-07:00,7811.0,7811.25,7810.75,7811.0,37,21,22,15,-7
2026-08-13 08:27:30-07:00,7811.0,7811.5,7811.0,7811.5,75,58,21,54,33
2026-08-13 08:27:31-07:00,7811.5,7812.25,7811.5,7812.0,172,112,70,102,32
2026-08-13 08:27:32-07:00,7812.0,7812.25,7811.75,7811.75,38,32,22,16,-6
2026-08-13 08:27:33-07:00,7811.75,7812.25,7811.75,7812.25,26,21,5,21,16
2026-08-13 08:27:34-07:00,7812.25,7812.25,7812.0,7812.0,16,9,11,5,-6
2026-08-13 08:27:35-07:00,7812.0,7812.25,7811.75,7812.0,17,15,14,3,-11
2026-08-13 08:27:36-07:00,7812.0,7812.0,7811.75,7812.0,2,2,0,2,2
2026-08-13 08:27:37-07:00,7812.0,7812.25,7811.75,7812.0,20,18,9,11,2
2026-08-13 08:27:38-07:00,7812.0,7812.0,7811.75,7812.0,11,7,0,11,11
2026-08-13 08:27:39-07:00,7812.0,7812.0,7811.25,7811.5,35,32,28,7,-21
2026-08-13 08:27:40-07:00,7811.5,7811.75,7811.25,7811.25,24,16,14,10,-4
2026-08-13 08:27:41-07:00,7811.25,7811.75,7811.25,7811.5,78,58,39,39,0
2026-08-13 08:27:42-07:00,7811.5,7811.75,7806.5,7807.0,2832,1624,1825,1007,-818
2026-08-13 08:27:43-07:00,7807.0,7808.75,7806.75,7808.25,1261,864,480,781,301
2026-08-13 08:27:44-07:00,7808.25,7808.5,7807.25,7807.5,263,191,142,121,-21
2026-08-13 08:27:45-07:00,7807.5,7808.25,7807.25,7808.0,176,113,87,89,2
2026-08-13 08:27:46-07:00,7808.0,7808.25,7807.5,7808.0,88,66,49,39,-10
2026-08-13 08:27:47-07:00,7808.0,7808.0,7807.5,7807.75,56,41,33,23,-10
2026-08-13 08:27:48-07:00,7807.75,7808.0,7807.5,7807.75,46,30,11,35,24
2026-08-13 08:27:49-07:00,7807.75,7808.5,7807.75,7808.25,161,107,33,128,95
2026-08-13 08:27:50-07:00,7808.25,7809.0,7808.25,7808.5,170,115,56,114,58
2026-08-13 08:27:51-07:00,7808.5,7809.0,7808.25,7808.5,67,53,30,37,7
2026-08-13 08:27:52-07:00,7808.5,7809.0,7808.5,7808.75,59,41,26,33,7
2026-08-13 08:27:53-07:00,7808.75,7809.25,7808.5,7809.0,100,72,39,61,22
2026-08-13 08:27:54-07:00,7809.0,7809.0,7808.75,7809.0,8,8,3,5,2
2026-08-13 08:27:55-07:00,7809.0,7809.0,7808.5,7808.75,181,135,88,93,5
2026-08-13 08:27:56-07:00,7808.75,7809.25,7808.0,7808.25,190,114,123,67,-56
2026-08-13 08:27:57-07:00,7808.25,7808.75,7808.0,7808.5,106,74,30,76,46
2026-08-13 08:27:58-07:00,7808.5,7809.25,7808.5,7809.0,61,47,7,54,47
2026-08-13 08:27:59-07:00,7809.0,7809.0,7808.5,7808.75,78,44,33,45,12
2026-08-13 08:28:00-07:00,7808.75,7809.25,7808.5,7809.0,135,65,97,38,-59
2026-08-13 08:28:01-07:00,7809.0,7809.25,7807.75,7808.0,233,167,138,95,-43
2026-08-13 08:28:02-07:00,7808.0,7808.5,7807.5,7807.75,213,143,100,113,13
2026-08-13 08:28:03-07:00,7807.75,7808.0,7806.75,7807.25,293,202,140,153,13
2026-08-13 08:28:04-07:00,7807.25,7808.0,7807.0,7807.5,139,112,81,58,-23
2026-08-13 08:28:05-07:00,7807.5,7808.0,7807.5,7807.75,190,104,121,69,-52
2026-08-13 08:28:06-07:00,7807.75,7808.0,7807.5,7808.0,65,41,26,39,13
2026-08-13 08:28:07-07:00,7808.0,7808.25,7807.5,7808.0,115,73,50,65,15
2026-08-13 08:28:08-07:00,7808.0,7808.25,7807.75,7808.0,127,75,65,62,-3
2026-08-13 08:28:09-07:00,7808.0,7808.5,7808.0,7808.0,63,30,24,39,15
2026-08-13 08:28:10-07:00,7808.0,7808.75,7808.0,7808.5,97,47,34,63,29
2026-08-13 08:28:11-07:00,7808.5,7809.0,7808.25,7808.75,156,99,48,108,60
2026-08-13 08:28:12-07:00,7808.75,7809.0,7808.5,7809.0,37,36,13,24,11
2026-08-13 08:28:13-07:00,7809.0,7809.0,7808.25,7808.75,52,39,40,12,-28
2026-08-13 08:28:14-07:00,7808.75,7808.75,7808.25,7808.5,31,22,21,10,-11
2026-08-13 08:28:15-07:00,7808.5,7809.25,7808.5,7809.0,121,69,55,66,11
2026-08-13 08:28:16-07:00,7809.0,7809.25,7808.75,7809.0,99,68,43,56,13
2026-08-13 08:28:17-07:00,7809.0,7809.25,7808.75,7809.0,16,16,6,10,4
2026-08-13 08:28:18-07:00,7809.0,7809.0,7808.75,7808.75,5,5,3,2,-1
2026-08-13 08:28:19-07:00,7808.75,7809.0,7808.25,7808.25,50,37,49,1,-48
2026-08-13 08:28:20-07:00,7808.25,7808.5,7808.25,7808.25,4,4,4,0,-4
2026-08-13 08:28:21-07:00,7808.25,7808.5,7808.25,7808.25,11,9,7,4,-3
2026-08-13 08:28:22-07:00,7808.25,7808.75,7808.25,7808.75,82,57,42,40,-2
2026-08-13 08:28:23-07:00,7808.75,7808.75,7808.25,7808.5,43,34,17,26,9
2026-08-13 08:28:24-07:00,7808.5,7808.75,7808.25,7808.5,58,39,8,50,42
2026-08-13 08:28:25-07:00,7808.5,7808.5,7808.5,7808.5,0,0,0,0,0
2026-08-13 08:28:26-07:00,7808.5,7808.5,7808.25,7808.5,3,3,0,3,3
2026-08-13 08:28:27-07:00,7808.5,7808.75,7808.25,7808.75,16,13,4,12,8
2026-08-13 08:28:28-07:00,7808.75,7808.75,7808.5,7808.5,16,10,16,0,-16
2026-08-13 08:28:29-07:00,7808.5,7808.75,7808.25,7808.5,91,47,37,54,17
2026-08-13 08:28:30-07:00,7808.5,7808.5,7808.5,7808.5,0,0,0,0,0
2026-08-13 08:28:31-07:00,7808.5,7808.75,7808.25,7808.25,43,33,33,10,-23
2026-08-13 08:28:32-07:00,7808.25,7808.5,7808.0,7808.25,24,21,21,3,-18
2026-08-13 08:28:33-07:00,7808.25,7808.25,7807.5,7807.75,87,51,73,14,-59
2026-08-13 08:28:34-07:00,7807.75,7808.0,7807.5,7807.75,35,30,24,11,-13
2026-08-13 08:28:35-07:00,7807.75,7808.0,7807.5,7807.75,36,22,14,22,8
2026-08-13 08:28:36-07:00,7807.75,7808.0,7807.5,7807.75,88,60,42,46,4
2026-08-13 08:28:37-07:00,7807.75,7808.0,7807.25,7807.5,83,58,67,16,-51
2026-08-13 08:28:38-07:00,7807.5,7807.5,7807.0,7807.0,42,32,23,19,-4
2026-08-13 08:28:39-07:00,7807.0,7807.25,7807.0,7807.0,15,11,11,4,-7
2026-08-13 08:28:40-07:00,7807.0,7807.25,7806.25,7806.5,226,174,151,75,-76
2026-08-13 08:28:41-07:00,7806.5,7806.75,7804.75,7805.25,630,398,483,147,-336
2026-08-13 08:28:42-07:00,7805.25,7805.25,7804.75,7804.75,183,129,142,41,-101
2026-08-13 08:28:43-07:00,7804.75,7805.0,7804.25,7804.5,124,95,80,44,-36
2026-08-13 08:28:44-07:00,7804.5,7805.0,7804.5,7804.75,54,47,12,42,30
2026-08-13 08:28:45-07:00,7804.75,7805.0,7804.25,7804.75,178,125,72,106,34
2026-08-13 08:28:46-07:00,7804.75,7805.25,7804.75,7805.0,49,39,14,35,21
2026-08-13 08:28:47-07:00,7805.0,7805.25,7804.5,7804.5,91,77,52,39,-13
2026-08-13 08:28:48-07:00,7804.5,7804.5,7804.0,7804.25,68,48,51,17,-34
2026-08-13 08:28:49-07:00,7804.25,7804.5,7804.0,7804.25,54,53,21,33,12
2026-08-13 08:28:50-07:00,7804.25,7805.25,7804.25,7805.0,121,88,45,76,31
2026-08-13 08:28:51-07:00,7805.0,7805.0,7804.0,7804.5,95,79,59,36,-23
2026-08-13 08:28:52-07:00,7804.5,7804.75,7804.0,7804.25,150,114,88,62,-26
2026-08-13 08:28:53-07:00,7804.25,7804.5,7804.0,7804.25,94,79,39,55,16
2026-08-13 08:28:54-07:00,7804.25,7804.5,7803.5,7803.75,169,132,128,41,-87
2026-08-13 08:28:55-07:00,7803.75,7804.0,7803.25,7803.5,161,118,81,80,-1
2026-08-13 08:28:56-07:00,7803.5,7804.25,7803.25,7804.0,114,94,26,88,62
2026-08-13 08:28:57-07:00,7804.0,7804.25,7803.25,7803.75,342,188,189,153,-36
2026-08-13 08:28:58-07:00,7803.75,7804.25,7803.5,7804.0,67,57,23,44,21
2026-08-13 08:28:59-07:00,7804.0,7804.0,7803.75,7803.75,33,21,10,23,13
2026-08-13 08:29:00-07:00,7803.75,7804.75,7803.75,7804.5,220,146,113,107,-6
2026-08-13 08:29:01-07:00,7804.5,7804.5,7803.5,7804.0,200,114,134,66,-68
2026-08-13 08:29:02-07:00,7804.0,7804.25,7803.25,7804.0,150,123,73,77,4
2026-08-13 08:29:03-07:00,7804.0,7804.5,7803.75,7804.25,75,57,42,33,-9
2026-08-13 08:29:04-07:00,7804.25,7804.75,7804.0,7804.5,100,69,46,54,8
2026-08-13 08:29:05-07:00,7804.5,7804.75,7804.25,7804.5,60,50,29,31,2
2026-08-13 08:29:06-07:00,7804.5,7804.5,7803.75,7804.0,76,60,39,37,-2
2026-08-13 08:29:07-07:00,7804.0,7804.25,7803.5,7803.75,88,60,32,56,24
2026-08-13 08:29:08-07:00,7803.75,7804.25,7803.75,7804.0,74,55,42,32,-10
2026-08-13 08:29:09-07:00,7804.0,7804.5,7803.75,7804.0,95,77,54,41,-13
2026-08-13 08:29:10-07:00,7804.0,7804.25,7803.5,7804.0,116,88,54,62,8
2026-08-13 08:29:11-07:00,7804.0,7804.5,7803.5,7804.5,53,36,12,41,29
2026-08-13 08:29:12-07:00,7804.5,7805.0,7804.25,7804.75,69,57,25,44,19
2026-08-13 08:29:13-07:00,7804.75,7804.75,7804.25,7804.5,142,110,96,46,-50
2026-08-13 08:29:14-07:00,7804.5,7804.5,7803.5,7803.75,114,99,67,47,-20
2026-08-13 08:29:15-07:00,7803.75,7804.25,7803.5,7803.75,69,51,30,39,9
2026-08-13 08:29:16-07:00,7803.75,7804.25,7803.5,7803.75,98,76,46,52,6
2026-08-13 08:29:17-07:00,7803.75,7804.25,7803.75,7804.0,70,56,24,46,22
2026-08-13 08:29:18-07:00,7804.0,7804.75,7804.0,7804.75,31,29,1,30,29
2026-08-13 08:29:19-07:00,7804.75,7805.0,7804.5,7804.75,87,66,46,41,-5
2026-08-13 08:29:20-07:00,7804.75,7805.0,7804.5,7805.0,45,41,18,27,9
2026-08-13 08:29:21-07:00,7805.0,7805.25,7804.25,7804.5,94,78,53,41,-12
2026-08-13 08:29:22-07:00,7804.5,7804.75,7804.25,7804.5,34,30,9,25,16
2026-08-13 08:29:23-07:00,7804.5,7804.75,7804.0,7804.25,98,69,40,58,18
2026-08-13 08:29:24-07:00,7804.25,7804.5,7803.5,7804.0,81,61,47,34,-13
2026-08-13 08:29:25-07:00,7804.0,7804.5,7804.0,7804.25,18,16,8,10,2
2026-08-13 08:29:26-07:00,7804.25,7805.0,7804.25,7804.75,56,47,18,38,20
2026-08-13 08:29:27-07:00,7804.75,7805.0,7804.5,7804.75,66,51,25,41,16
2026-08-13 08:29:28-07:00,7804.75,7805.25,7804.5,7804.75,112,80,66,46,-20
2026-08-13 08:29:29-07:00,7804.75,7805.0,7804.5,7804.75,28,23,11,17,6
2026-08-13 08:29:30-07:00,7804.75,7805.25,7804.5,7805.0,38,32,11,27,16
2026-08-13 08:29:31-07:00,7805.0,7805.5,7804.75,7805.0,101,71,49,52,3
2026-08-13 08:29:32-07:00,7805.0,7805.0,7804.5,7804.75,69,50,30,39,9
2026-08-13 08:29:33-07:00,7804.75,7805.0,7804.5,7804.75,96,67,57,39,-18
2026-08-13 08:29:34-07:00,7804.75,7805.5,7804.5,7805.25,94,61,20,74,54
2026-08-13 08:29:35-07:00,7805.25,7805.5,7805.0,7805.5,32,26,19,13,-6
2026-08-13 08:29:36-07:00,7805.5,7805.5,7805.0,7805.25,76,61,45,31,-14
2026-08-13 08:29:37-07:00,7805.25,7805.5,7805.0,7805.25,28,24,5,23,18
2026-08-13 08:29:38-07:00,7805.25,7805.5,7805.0,7805.25,10,10,1,9,8
2026-08-13 08:29:39-07:00,7805.25,7805.5,7805.0,7805.5,15,13,11,4,-7
2026-08-13 08:29:40-07:00,7805.5,7805.75,7805.0,7805.5,90,68,49,41,-8
2026-08-13 08:29:41-07:00,7805.5,7805.75,7805.25,7805.5,116,96,62,54,-8
2026-08-13 08:29:42-07:00,7805.5,7806.0,7805.25,7805.75,188,117,107,81,-26
2026-08-13 08:29:43-07:00,7805.75,7806.0,7805.5,7805.75,64,57,30,34,4
2026-08-13 08:29:44-07:00,7805.75,7805.75,7805.75,7805.75,0,0,0,0,0
2026-08-13 08:29:45-07:00,7805.75,7806.25,7805.75,7806.0,43,33,19,24,5
2026-08-13 08:29:46-07:00,7806.0,7806.5,7805.75,7806.25,86,70,28,58,30
2026-08-13 08:29:47-07:00,7806.25,7806.25,7805.75,7806.0,60,50,28,32,4
2026-08-13 08:29:48-07:00,7806.0,7806.5,7806.0,7806.25,18,14,6,12,6
2026-08-13 08:29:49-07:00,7806.25,7807.0,7806.25,7806.75,95,66,24,71,47
2026-08-13 08:29:50-07:00,7806.75,7806.75,7806.5,7806.75,24,19,12,12,0
2026-08-13 08:29:51-07:00,7806.75,7806.75,7806.25,7806.5,154,112,87,67,-20
2026-08-13 08:29:52-07:00,7806.5,7807.0,7806.25,7806.75,90,70,39,51,12
2026-08-13 08:29:53-07:00,7806.75,7807.0,7806.5,7806.75,74,46,22,52,30
2026-08-13 08:29:54-07:00,7806.75,7807.0,7806.5,7806.75,82,61,31,51,20
2026-08-13 08:29:55-07:00,7806.75,7806.75,7806.0,7806.0,58,48,44,14,-30
2026-08-13 08:29:56-07:00,7806.0,7806.25,7805.75,7806.0,91,71,56,35,-21
2026-08-13 08:29:57-07:00,7806.0,7806.25,7805.75,7806.0,58,42,25,33,8
2026-08-13 08:29:58-07:00,7806.0,7806.25,7805.5,7805.75,24,21,21,3,-18
2026-08-13 08:29:59-07:00,7805.75,7806.0,7805.5,7806.0,28,22,12,16,4
2026-08-13 08:30:00-07:00,7806.0,7806.25,7805.5,7805.75,244,185,146,98,-48
2026-08-13 08:30:01-07:00,7805.75,7806.25,7805.25,7805.75,232,174,144,88,-56
2026-08-13 08:30:02-07:00,7805.75,7806.25,7805.5,7806.25,61,53,23,38,15
2026-08-13 08:30:03-07:00,7806.25,7806.25,7805.5,7805.75,61,49,38,23,-15
2026-08-13 08:30:04-07:00,7805.75,7806.25,7805.5,7805.75,65,60,31,34,3
2026-08-13 08:30:05-07:00,7805.75,7806.0,7805.25,7805.5,109,88,35,74,39
2026-08-13 08:30:06-07:00,7805.5,7806.0,7805.25,7805.5,135,88,65,70,5
2026-08-13 08:30:07-07:00,7805.5,7806.75,7805.25,7806.5,155,118,76,79,3
2026-08-13 08:30:08-07:00,7806.5,7806.5,7806.0,7806.5,81,62,53,28,-25
2026-08-13 08:30:09-07:00,7806.5,7806.75,7806.0,7806.5,96,72,47,49,2
2026-08-13 08:30:10-07:00,7806.5,7806.75,7806.25,7806.75,71,56,16,55,39
2026-08-13 08:30:11-07:00,7806.75,7807.25,7806.5,7806.75,128,88,78,50,-28
2026-08-13 08:30:12-07:00,7806.75,7807.0,7806.5,7806.75,49,48,23,26,3
2026-08-13 08:30:13-07:00,7806.75,7806.75,7806.25,7806.75,30,24,16,14,-2
2026-08-13 08:30:14-07:00,7806.75,7806.75,7806.25,7806.5,61,51,44,17,-27
2026-08-13 08:30:15-07:00,7806.5,7806.75,7806.25,7806.5,73,56,34,39,5
2026-08-13 08:30:16-07:00,7806.5,7806.75,7806.25,7806.25,72,34,13,59,46
2026-08-13 08:30:17-07:00,7806.25,7806.5,7806.0,7806.25,230,145,142,88,-54
2026-08-13 08:30:18-07:00,7806.25,7806.5,7806.0,7806.25,91,68,19,72,53
2026-08-13 08:30:19-07:00,7806.25,7807.0,7806.25,7806.75,100,51,41,59,18
2026-08-13 08:30:20-07:00,7806.75,7807.0,7806.25,7806.5,100,67,80,20,-60
2026-08-13 08:30:21-07:00,7806.5,7806.75,7806.0,7806.5,73,55,24,49,25
2026-08-13 08:30:22-07:00,7806.5,7806.75,7806.0,7806.25,48,30,36,12,-24
2026-08-13 08:30:23-07:00,7806.25,7806.5,7805.75,7805.75,198,76,150,48,-102
2026-08-13 08:30:24-07:00,7805.75,7806.5,7805.75,7806.25,152,70,13,139,126
2026-08-13 08:30:25-07:00,7806.25,7806.25,7805.75,7806.0,60,35,42,18,-24
2026-08-13 08:30:26-07:00,7806.0,7806.25,7805.75,7806.25,58,23,19,39,20
2026-08-13 08:30:27-07:00,7806.25,7806.25,7805.75,7806.0,88,44,71,17,-54
2026-08-13 08:30:28-07:00,7806.0,7806.25,7805.75,7806.0,87,57,23,64,41
2026-08-13 08:30:29-07:00,7806.0,7806.25,7805.75,7806.0,89,48,29,60,31
2026-08-13 08:30:30-07:00,7806.0,7806.0,7805.75,7805.75,3,3,2,1,-1
2026-08-13 08:30:31-07:00,7805.75,7806.25,7805.5,7806.0,226,109,78,148,70
2026-08-13 08:30:32-07:00,7806.0,7806.0,7805.0,7805.25,129,83,58,71,13
2026-08-13 08:30:33-07:00,7805.25,7805.25,7804.25,7804.25,204,167,137,67,-70
2026-08-13 08:30:34-07:00,7804.25,7805.25,7804.0,7805.0,133,94,61,72,11
2026-08-13 08:30:35-07:00,7805.0,7806.0,7805.0,7805.75,57,53,17,40,23
2026-08-13 08:30:36-07:00,7805.75,7806.25,7805.75,7806.0,18,15,6,12,6
2026-08-13 08:30:37-07:00,7806.0,7806.25,7805.75,7805.75,49,40,36,13,-23
2026-08-13 08:30:38-07:00,7805.75,7806.0,7805.5,7805.5,56,33,27,29,2
2026-08-13 08:30:39-07:00,7805.5,7806.0,7805.25,7806.0,115,83,39,76,37
2026-08-13 08:30:40-07:00,7806.0,7806.5,7805.75,7806.25,66,52,16,50,34
2026-08-13 08:30:41-07:00,7806.25,7806.25,7805.75,7806.0,39,24,13,26,13
2026-08-13 08:30:42-07:00,7806.0,7806.25,7805.75,7806.0,12,10,10,2,-8
2026-08-13 08:30:43-07:00,7806.0,7806.5,7805.75,7806.25,146,76,14,132,118
2026-08-13 08:30:44-07:00,7806.25,7806.5,7806.0,7806.5,20,18,11,9,-2
2026-08-13 08:30:45-07:00,7806.5,7806.75,7806.0,7806.5,41,37,19,22,3
2026-08-13 08:30:46-07:00,7806.5,7807.25,7806.5,7807.0,88,76,26,62,36
2026-08-13 08:30:47-07:00,7807.0,7807.25,7806.75,7807.0,76,58,16,60,44
2026-08-13 08:30:48-07:00,7807.0,7807.25,7806.25,7806.5,91,61,50,41,-9
2026-08-13 08:30:49-07:00,7806.5,7806.75,7806.25,7806.25,65,51,53,12,-41
2026-08-13 08:30:50-07:00,7806.25,7806.5,7806.0,7806.5,89,78,50,39,-11
2026-08-13 08:30:51-07:00,7806.5,7806.5,7806.0,7806.25,35,26,31,4,-27
2026-08-13 08:30:52-07:00,7806.25,7806.75,7806.25,7806.5,77,51,38,39,1
2026-08-13 08:30:53-07:00,7806.5,7806.75,7806.0,7806.5,91,68,46,45,-1
2026-08-13 08:30:54-07:00,7806.5,7806.5,7805.75,7806.0,116,50,106,10,-96
2026-08-13 08:30:55-07:00,7806.0,7806.0,7805.75,7805.75,3,3,3,0,-3
2026-08-13 08:30:56-07:00,7805.75,7806.0,7805.75,7806.0,45,27,7,38,31
2026-08-13 08:30:57-07:00,7806.0,7806.25,7805.75,7806.0,77,45,13,64,51
2026-08-13 08:30:58-07:00,7806.0,7806.25,7805.75,7806.0,24,18,12,12,0
2026-08-13 08:30:59-07:00,7806.0,7806.0,7805.25,7805.5,199,80,154,45,-109
2026-08-13 08:31:00-07:00,7805.5,7805.75,7805.25,7805.5,35,28,20,15,-5
